ball_by_ball_id,ball_by_ball_name,match_score,reason
5161,Muhammad Tanveer,67,No good match found
5162,Muhammad Umar,74,No good match found
5163,Muhammad Usman,73,No good match found
5164,Muhammad Usman (3),71,No good match found
5167,Muhammad Younis,71,No good match found
5168,Muhammad Zafar Khan,65,No good match found
5169,Muhammad Zaghlool,69,No good match found
5171,Muhammed Basil,71,No good match found
5173,Muhammed Manga,67,No good match found
5174,Muhammed Turkmen,60,No good match found
5175,Muhammet Bicer,64,No good match found
5176,Muhammet Kursat,62,No good match found
5179,Mujibur Ali,64,No good match found
5180,Mukesh Kumar,70,No good match found
5182,Mukhtar Ahmed,74,No good match found
5183,Mukhtar Ghulami,71,No good match found
5184,Mukhtiar Singh,69,No good match found
5185,Muktar Ali,67,No good match found
5188,Munir Dar,71,No good match found
5189,Murat Ipek,57,No good match found
5190,Murat Yilmaz,56,No good match found
5191,Murid Ekrami,59,No good match found
5193,Murtaza Yamin,64,No good match found
5194,Musa Shaheen,67,No good match found
5195,Musaddiq Ahmed,62,No good match found
5196,Musawar Shah,64,No good match found
5197,Musfirah Nur Ainaa,61,No good match found
5199,Muskan Naseeb,62,No good match found
5200,Muslim Yar,58,No good match found
5201,Mustafa Atmaca,65,No good match found
5202,Mustafa Balkis,56,No good match found
5203,Mustafa Omer,67,No good match found
5205,Mustapha Suwareh,53,No good match found
5206,Mustapha Yusuf,50,No good match found
5207,Mutaiba Ansar,58,No good match found
5208,Muzaffar Mujeed,55,No good match found
5209,Muzahir Raza,67,No good match found
5210,Muzammil Shahzad,60,No good match found
5211,Myat Thu Aung,56,No good match found
5212,N Acawei,62,No good match found
5213,N Advani,62,No good match found
5214,N Ahir,62,No good match found
5215,N Anand,67,No good match found
5216,N Asuramanage,64,No good match found
5217,N Balasooriya,64,No good match found
5218,N Baneti,62,No good match found
5219,N Benjamin,63,No good match found
5220,N Boje,67,No good match found
5221,N Boochatham,60,No good match found
5223,N Burger,62,No good match found
5224,N Caruana,67,No good match found
5225,N Chaihan,67,No good match found
5226,N Chaiwai,60,No good match found
5227,N Chantam,63,No good match found
5228,N Chejay,62,No good match found
5229,N Cherry,62,No good match found
5230,N Choden,62,No good match found
5231,N Cumberbatch,55,No good match found
5232,N D'souza,57,No good match found
5233,N Davidovic,65,No good match found
5234,N Davin,67,No good match found
5235,N Deonarine,60,No good match found
5237,N Dilshan,67,No good match found
5238,N Dokarker,60,No good match found
5239,N Dolianiti,53,No good match found
5240,N Dutta,59,No good match found
5243,N Gallagher,63,No good match found
5244,N Gnanapragasam,57,No good match found
5245,N Gocheva,56,No good match found
5246,N Godage,62,No good match found
5247,N Greig,57,No good match found
5248,N Gumaliyele,52,No good match found
5250,N Gwebu,59,No good match found
5251,N Henderson,73,No good match found
5252,N Ihmeling,57,No good match found
5253,N Ila,67,No good match found
5254,N Jagadish,50,No good match found
5255,N Joshi,67,No good match found
5256,N Jovicevic,53,No good match found
5257,N Kakor,62,No good match found
5258,N Kaqea,62,No good match found
5259,N Kasun,62,No good match found
5260,N Katechis,60,No good match found
5261,N Kayani,62,No good match found
5262,N Khanna,67,No good match found
5263,N Khumalo,62,No good match found
5264,N Kingsley,60,No good match found
5266,N Konchan,64,No good match found
5267,N Koncharoenkai,57,No good match found
5268,N Krishna,67,No good match found
5269,N Laguea,67,No good match found
5273,N Madziva,62,No good match found
5274,N Magagula,70,No good match found
5276,N Mapunda,67,No good match found
5277,N Master,62,No good match found
5278,N McAndrew,67,No good match found
5279,N Miyaji,62,No good match found
5281,N Mokoena,59,No good match found
5282,N Mourikis,50,No good match found
5283,N Mugabe,67,No good match found
5284,N Mutasa,67,No good match found
5285,N Nankov,62,No good match found
5286,N Naranbaatar,57,No good match found
5287,N Navaika,56,No good match found
5288,N Ndouteng,56,No good match found
5289,N Ndzeute,53,No good match found
5290,N Nipiko,62,No good match found
5291,N Niranjana,64,No good match found
5292,N Nojic,57,No good match found
5293,N Nuntarach,57,No good match found
5294,N Nyathi,71,No good match found
5295,N Nzayituriki,55,No good match found
5296,N Ovasuru,56,No good match found
5297,N Pathan,74,No good match found
5298,N Patron Fuentes,50,No good match found
5299,N Peter,67,No good match found
5303,N Pradeep,59,No good match found
5304,N Premaratne,67,No good match found
5306,N Rathnayake,61,No good match found
5307,N Revers,59,No good match found
5308,N Robertson-Jack,56,No good match found
5309,N Salekar,63,No good match found
5310,N Senamontree,58,No good match found
5311,N Shangase,64,No good match found
5313,N Shree Charani,67,No good match found
5315,N Simelane,67,No good match found
5316,N Simelum,56,No good match found
5317,N Sitompul,53,No good match found
5318,N Squire,59,No good match found
5319,N Srisuwan,63,No good match found
5320,N Sun,57,No good match found
5322,N Tanwar,63,No good match found
5323,N Thailappan,60,No good match found
5324,N Thekiso,59,No good match found
5326,N Tokizawa,57,No good match found
5327,N Toleva,59,No good match found
5328,N Traore,62,No good match found
5329,N Tsiame,62,No good match found
5330,N Tyagi,53,No good match found
5331,N Tykhonravova,52,No good match found
5332,N Vaasili,59,No good match found
5333,N Vanua,71,No good match found
5334,N Vare,71,No good match found
5335,N Vichara,67,No good match found
5336,N Vimukthi,53,No good match found
5339,N Wijesekera,55,No good match found
5340,N Zholudz,59,No good match found
5341,N Zimonjic,56,No good match found
5343,N van Heerden,67,No good match found
5344,NA Greenwood,63,No good match found
5346,NA Karnik,63,No good match found
5347,NA Maiolo,67,No good match found
5348,NA Moodley,64,No good match found
5349,NA Pratt,62,No good match found
5351,NA Sowter,62,No good match found
5352,NA Waisome,57,No good match found
5353,NAT Watkins,60,No good match found
5354,NB Budayair,56,No good match found
5355,NB Cornwell,67,No good match found
5356,NB Diom,53,No good match found
5357,NC Dodd,50,No good match found
5358,NC McGarrell,60,No good match found
5359,NC Monteiro,60,No good match found
5361,ND Ahangamage,61,No good match found
5362,ND Laegsgaard,60,No good match found
5363,ND McKenzie,60,No good match found
5364,ND Perera,70,No good match found
5365,ND Pinner,67,No good match found
5366,NE Bolton,67,No good match found
5368,NE Farrant,59,No good match found
5369,NE Mbhalati,63,No good match found
5370,NFI McCallum,50,No good match found
5371,NG Collins,67,No good match found
5375,NH Atharagalla,59,No good match found
5376,NH Berejo,59,No good match found
5377,NH Ekanayake,64,No good match found
5378,NH Naureen,62,No good match found
5379,NHG Cooray,67,No good match found
5380,NI Standford,57,No good match found
5381,NJ Amongin,63,No good match found
5382,NJ Astle,62,No good match found
5385,NJ Dexter,63,No good match found
5386,NJ Ferraby,59,No good match found
5387,NJ Maddinson,61,No good match found
5388,NJ O'Brien,56,No good match found
5389,NJ Pius,56,No good match found
5390,NJ Qaeze,62,No good match found
5391,NJ Reardon,70,No good match found
5392,NJ Rimmington,59,No good match found
5394,NJ Shaw,59,No good match found
5395,NJ van den Bergh,55,No good match found
5396,NJA Smith,71,No good match found
5397,NJM Salima,63,No good match found
5398,NK Aneesh Kumar,56,No good match found
5399,NK Ariani,67,No good match found
5400,NK Bagenda,74,No good match found
5401,NK Crafton,63,No good match found
5403,NK Tiwari,63,No good match found
5405,NKD Murtiari,57,No good match found
5406,NKDP Putri,57,No good match found
5407,NKF Rada Rani,62,No good match found
5408,NL Buck,62,No good match found
5409,NL Jacinta Si Ping,52,No good match found
5410,NL McCullum,50,No good match found
5411,NL Mtomba,62,No good match found
5413,NL Ujawe,59,No good match found
5414,NLJ Browne,71,No good match found
5415,NLKWR Dewi,59,No good match found
5416,NLTC Perera,64,No good match found
5417,NM Ambo,62,No good match found
5418,NM Anil,62,No good match found
5419,NM Carter,71,No good match found
5420,NM Cherriath,64,No good match found
5421,NM Coulter-Nile,50,No good match found
5422,NM Hauritz,63,No good match found
5424,NM Mokhachane,62,No good match found
5425,NM Odhiambo,53,No good match found
5426,NM Parween,67,No good match found
5427,NM Salonen,71,No good match found
5428,NM Serame,63,No good match found
5429,NM Sheikh,67,No good match found
5430,NMJ Reifer,74,No good match found
5431,NMP Suwandewi,60,No good match found
5432,NMS Param,60,No good match found
5435,NN Gilchrist,55,No good match found
5436,NN Odhiambo,53,No good match found
5437,NN Saidi,59,No good match found
5440,NO Tindo,59,No good match found
5441,NP Dalgaard,56,No good match found
5442,NP Kenjige,53,No good match found
5443,NP Mayavo,62,No good match found
5444,NP Mvelase,59,No good match found
5445,NPAN Sakarini,58,No good match found
5446,NR Gunasekera,59,No good match found
5447,NR Johns-Wickberg,54,No good match found
5448,NR Kirton,57,No good match found
5452,NR Welch,62,No good match found
5453,NRD Compton,61,No good match found
5454,NRJ Croes,71,No good match found
5455,NRM Thain,67,No good match found
5456,NRP Scholtz,67,No good match found
5457,NRT Gubbins,63,No good match found
5458,NS Dhaliwal,74,No good match found
5459,NS Poonia,71,No good match found
5460,NSK Mehta,67,No good match found
5461,NT Broom,62,No good match found
5463,NT Gamage,59,No good match found
5464,NT Gireesh,60,No good match found
5465,NT Gruny,56,No good match found
5467,NT Rajendran,61,No good match found
5468,NV Ojha,57,No good match found
5469,NW Bracken,60,No good match found
5470,NW Sariani,63,No good match found
5472,Na An,71,No good match found
5473,Nabaa Naseem,72,No good match found
5474,Nabi Gul,56,No good match found
5476,Nadeem Butt,55,No good match found
5477,Nadeem Javed,73,No good match found
5478,Nadeesha Waruwangodage,52,No good match found
5479,Nader Zahadiafzal,55,No good match found
5480,Nadif Chowdhury,50,No good match found
5481,Naeem Gull,61,No good match found
5482,Naeem Islam,73,No good match found
5486,Naiem Bameri,67,No good match found
5487,Naila Nazir,63,No good match found
5488,Nain Abidi,63,No good match found
5489,Naina Saju,61,No good match found
5490,Najeeb Amar,61,No good match found
5492,Najiha Alvi,70,No good match found
5493,Najjam Shahzad,64,No good match found
5494,Najwa Akram,67,No good match found
5495,Namgay Thinley,58,No good match found
5496,Nanthita Boonsukham,60,No good match found
5497,Nary Thapa,64,No good match found
5503,Nasir Abbasi,67,No good match found
5504,Nasir Aziz,74,No good match found
5506,Nasir Jamshed,67,No good match found
5509,Nasrulla Rana,67,No good match found
5511,Natalia Pervaiz,64,No good match found
5512,Natalie Clarke,64,No good match found
5513,Natim Hassam,67,No good match found
5516,Navdeep Saini,67,No good match found
5517,Naved Yasin,61,No good match found
5518,Naved-ul-Hasan,74,No good match found
5520,Naveed Fakhr,61,No good match found
5523,Navid Abdollahpour,54,No good match found
5524,Navid Balouch,60,No good match found
5525,Navindu Prabash,58,No good match found
5526,Navneet Bamrah,56,No good match found
5527,Nawaf Ahmed,73,No good match found
5528,Nawazish Akhtar,59,No good match found
5529,Nay Lin Htun,58,No good match found
5530,Nayab Alizai,61,No good match found
5531,Nayab Razwan,64,No good match found
5532,Nazakat Ali,70,No good match found
5533,Nazatul Hidayah Husna,56,No good match found
5534,Nazimuddin,53,No good match found
5536,Nazmul Hossain,74,No good match found
5539,Nazmus Sakib,57,No good match found
5540,Nazril Rahman,69,No good match found
5541,Nazwan Ismail,67,No good match found
5542,Neeraj Mishra,64,No good match found
5543,Nelson Jesus Navarrete Aburto,43,No good match found
5544,Nestor Dhamba,61,No good match found
5545,Ngawang Thinley,52,No good match found
5546,Niaz Ali,71,No good match found
5549,Nik Nur Atiela,55,No good match found
5550,Nilansh Keswani,59,No good match found
5551,Nilusha Waruwangodage,47,No good match found
5552,Nimish Lathief,57,No good match found
5553,Nisar Ahmed,73,No good match found
5554,Nisha Ali,67,No good match found
5555,Nishat Sakib,58,No good match found
5556,Nishma Pereira,72,No good match found
5557,Nithish Kumar Reddy,55,No good match found
5558,Niv Nagavkar,57,No good match found
5559,Niyas Pullariyil,54,No good match found
5560,Nizakat Khan,70,No good match found
5561,Noah Mead,74,No good match found
5562,Noman Amjad,70,No good match found
5563,Noman Naeem,70,No good match found
5564,Noncedo Simelane,57,No good match found
5565,Nonoha Yasumoto,54,No good match found
5567,Noor Hayati Zakaria,53,No good match found
5568,Noorainah,71,No good match found
5570,Nooruddin Mujadady,57,No good match found
5571,Noorullah Sidiqi,56,No good match found
5572,Nouman Butt,60,No good match found
5574,Ntombizodwa Mkhatshwa,50,No good match found
5575,Ntombizonke MKhatshwa,47,No good match found
5577,Numan Yousuf,53,No good match found
5578,Nur Aishah,67,No good match found
5579,Nur Alliah Asyqin,57,No good match found
5580,Nur Arianna Natsya,52,No good match found
5581,Nur Dania Syuhada,53,No good match found
5582,Nur Izzatul Syafiqa,53,No good match found
5583,Nur Nadihirah,57,No good match found
5584,Nur Syazwina Hanim,62,No good match found
5585,Nurilyaa Natasya,59,No good match found
5586,Nurudeen Ibrahim,52,No good match found
5588,Nuzhat Tasnia,57,No good match found
5589,Nyeing Cham Soe,52,No good match found
5590,O Amarjargal,61,No good match found
5591,O Asika,62,No good match found
5592,O Bascome,59,No good match found
5593,O Bastin,62,No good match found
5594,O Batisani,67,No good match found
5596,O Casasola,57,No good match found
5597,O Cele,56,No good match found
5598,O Duff,71,No good match found
5599,O Erdenebaatar,59,No good match found
