match_id,team,innings_number,total_runs,total_wickets,balls_bowled,overs_bowled,run_rate,extras,boundaries_4s,boundaries_6s,boundaries_total,venue,city,date,opposition,match_outcome,player_of_match,teams,team_batting_avg,team_strike_rate,team_centuries,team_fifties,team_boundaries_4s,team_boundaries_6s,team_players_count,team_bowling_avg,team_economy,team_wickets,team_maidens,team_batsmen,team_bowlers,team_allrounders,team_wicketkeepers,venue_avg_runs,venue_runs_std,venue_matches,venue_min_runs,venue_max_runs,venue_avg_rr,venue_rr_std,venue_avg_boundaries,venue_total_boundaries,venue_high_scoring,opp_avg_runs,opp_runs_std,opp_matches,opp_avg_rr,opp_rr_std,opp_avg_boundaries,opp_total_boundaries,team_balance,venue_advantage
1068329,Derbyshire,2,189,0,113,18.833333333333332,10.035398230088497,4,25,3,28,"County Ground, New Road",Worcester,2017-07-19,Worcestershire,Derbyshire,['WL Madsen'],"['Worcestershire', 'Derbyshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.5,30.36,26,89,204,8.66,1.64,20.81,541,1,164.45,31.59,29,8.45,1.25,20.0,580,0.6,16.428050761421332
1068330,Surrey,1,150,0,123,20.5,7.317073170731708,8,11,7,18,Kennington Oval,London,2017-07-19,Essex,Surrey,['KP Pietersen'],"['Surrey', 'Essex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,34.28,29,99,222,9.04,1.81,20.76,602,1,177.0,29.66,23,8.91,1.49,22.0,506,0.6,23.06805076142132
1068330,Essex,2,140,0,122,20.333333333333332,6.885245901639345,6,15,1,16,Kennington Oval,London,2017-07-19,Surrey,Surrey,['KP Pietersen'],"['Surrey', 'Essex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,34.28,29,99,222,9.04,1.81,20.76,602,1,165.88,27.36,26,8.61,1.42,19.88,517,0.6,23.06805076142132
1068331,Middlesex,1,179,0,121,20.166666666666668,8.87603305785124,8,15,11,26,Old Deer Park,Richmond,2017-07-20,Kent,Middlesex,['BB McCullum'],"['Middlesex', 'Kent']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,150.5,24.89,4,125,179,8.17,1.68,19.25,77,1,171.69,36.96,26,8.75,1.47,21.15,550,0.6,2.428050761421332
1068331,Kent,2,163,0,126,21.0,7.761904761904762,9,16,3,19,Old Deer Park,Richmond,2017-07-20,Middlesex,Middlesex,['BB McCullum'],"['Middlesex', 'Kent']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,150.5,24.89,4,125,179,8.17,1.68,19.25,77,1,171.41,35.78,27,8.91,1.54,21.3,575,0.6,2.428050761421332
1068332,Leicestershire,1,144,0,122,20.333333333333332,7.081967213114755,9,17,0,17,Riverside Ground,Chester-le-Street,2017-07-20,Durham,Leicestershire,['CF Parkinson'],"['Leicestershire', 'Durham']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,143.6,22.88,30,78,192,7.34,1.01,14.97,449,0,154.15,29.95,27,8.21,1.71,18.07,488,0.6,-4.471949238578674
1068332,Durham,2,117,0,120,20.0,5.85,1,8,1,9,Riverside Ground,Chester-le-Street,2017-07-20,Leicestershire,Leicestershire,['CF Parkinson'],"['Leicestershire', 'Durham']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,143.6,22.88,30,78,192,7.34,1.01,14.97,449,0,158.07,31.23,27,8.44,1.37,19.52,527,0.6,-4.471949238578674
1068333,Hampshire,1,126,0,123,20.5,6.146341463414634,5,9,3,12,The Rose Bowl,Southampton,2017-07-20,Sussex,Sussex,['JC Archer'],"['Hampshire', 'Sussex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,30.26,27,72,189,7.58,1.29,15.07,407,0,151.92,29.71,26,8.01,1.27,18.46,480,0.6,-5.771949238578657
1068333,Sussex,2,127,0,110,18.333333333333332,6.927272727272728,10,12,0,12,The Rose Bowl,Southampton,2017-07-20,Hampshire,Sussex,['JC Archer'],"['Hampshire', 'Sussex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,30.26,27,72,189,7.58,1.29,15.07,407,0,156.18,28.3,28,8.11,1.06,16.71,468,0.6,-5.771949238578657
1068334,Northamptonshire,1,165,0,126,21.0,7.857142857142857,12,18,2,20,Grace Road,Leicester,2017-07-21,Leicestershire,Northamptonshire,['RI Keogh'],"['Northamptonshire', 'Leicestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,151.36,29.33,25,88,210,8.31,1.47,19.16,479,1,158.07,31.23,27,8.44,1.37,19.52,527,0.6,3.2880507614213457
1068334,Leicestershire,2,107,0,87,14.5,7.379310344827586,7,12,0,12,Grace Road,Leicester,2017-07-21,Northamptonshire,Northamptonshire,['RI Keogh'],"['Northamptonshire', 'Leicestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,151.36,29.33,25,88,210,8.31,1.47,19.16,479,1,170.81,42.7,26,9.25,1.91,21.27,553,0.6,3.2880507614213457
1068335,Yorkshire,1,179,0,124,20.666666666666668,8.661290322580644,5,10,12,22,Headingley,Leeds,2017-07-21,Warwickshire,Yorkshire,['DJ Willey'],"['Yorkshire', 'Warwickshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,35.78,28,102,260,8.7,1.53,21.25,595,1,170.4,17.06,15,8.32,0.84,20.0,300,0.6,25.538050761421346
1068335,Warwickshire,2,150,0,111,18.5,8.108108108108109,14,13,5,18,Headingley,Leeds,2017-07-21,Yorkshire,Yorkshire,['DJ Willey'],"['Yorkshire', 'Warwickshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,35.78,28,102,260,8.7,1.53,21.25,595,1,167.5,23.83,26,8.61,1.45,20.81,541,0.6,25.538050761421346
1068336,Surrey,1,156,0,122,20.333333333333332,7.672131147540984,7,15,2,17,Kennington Oval,London,2017-07-21,Middlesex,Surrey,['SM Curran'],"['Surrey', 'Middlesex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,34.28,29,99,222,9.04,1.81,20.76,602,1,171.41,35.78,27,8.91,1.54,21.3,575,0.6,23.06805076142132
1068336,Middlesex,2,141,0,127,21.166666666666668,6.661417322834645,10,8,5,13,Kennington Oval,London,2017-07-21,Surrey,Surrey,['SM Curran'],"['Surrey', 'Middlesex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,34.28,29,99,222,9.04,1.81,20.76,602,1,165.88,27.36,26,8.61,1.42,19.88,517,0.6,23.06805076142132
1068338,Nottinghamshire,1,227,0,126,21.0,10.80952380952381,13,22,11,33,Trent Bridge,Nottingham,2017-07-21,Derbyshire,Nottinghamshire,['MH Wessels'],"['Nottinghamshire', 'Derbyshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,36.03,30,52,227,9.33,1.29,23.27,698,1,160.42,36.53,26,8.2,1.51,19.65,511,0.6,30.59805076142132
1068338,Derbyshire,2,222,0,121,20.166666666666668,11.008264462809917,5,22,12,34,Trent Bridge,Nottingham,2017-07-21,Nottinghamshire,Nottinghamshire,['MH Wessels'],"['Nottinghamshire', 'Derbyshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,36.03,30,52,227,9.33,1.29,23.27,698,1,174.17,29.11,30,8.85,1.23,21.1,633,0.6,30.59805076142132
1068339,Hampshire,1,124,0,125,20.833333333333332,5.952,9,9,1,10,County Ground,Chelmsford,2017-07-21,Essex,Essex,['RS Bopara'],"['Hampshire', 'Essex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,177.0,29.66,23,8.91,1.49,22.0,506,0.6,16.048050761421337
1068339,Essex,2,129,0,88,14.666666666666666,8.795454545454545,8,14,4,18,County Ground,Chelmsford,2017-07-21,Hampshire,Essex,['RS Bopara'],"['Hampshire', 'Essex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,156.18,28.3,28,8.11,1.06,16.71,468,0.6,16.048050761421337
1068340,Sussex,1,87,0,52,8.666666666666666,10.038461538461538,9,8,3,11,Sophia Gardens,Cardiff,2017-07-21,Glamorgan,Unknown,[],"['Sussex', 'Glamorgan']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,144.96,42.63,24,32,198,8.36,1.33,16.96,407,0,158.2,40.6,25,8.55,1.41,18.68,467,0.6,-3.11194923857866
1068342,Northamptonshire,1,195,0,122,20.333333333333332,9.59016393442623,7,14,11,25,Trent Bridge,Nottingham,2017-07-22,Nottinghamshire,Nottinghamshire,['RE Levi'],"['Northamptonshire', 'Nottinghamshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,36.03,30,52,227,9.33,1.29,23.27,698,1,174.17,29.11,30,8.85,1.23,21.1,633,0.6,30.59805076142132
1068342,Nottinghamshire,2,52,0,32,5.333333333333333,9.75,8,7,1,8,Trent Bridge,Nottingham,2017-07-22,Northamptonshire,Nottinghamshire,['RE Levi'],"['Northamptonshire', 'Nottinghamshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,36.03,30,52,227,9.33,1.29,23.27,698,1,170.81,42.7,26,9.25,1.91,21.27,553,0.6,30.59805076142132
1068343,Yorkshire,1,233,0,128,21.333333333333332,10.921875,19,18,13,31,Headingley,Leeds,2017-07-23,Worcestershire,Yorkshire,['DJ Willey'],"['Yorkshire', 'Worcestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,35.78,28,102,260,8.7,1.53,21.25,595,1,164.45,31.59,29,8.45,1.25,20.0,580,0.6,25.538050761421346
1068343,Worcestershire,2,196,0,125,20.833333333333332,9.408000000000001,13,10,14,24,Headingley,Leeds,2017-07-23,Yorkshire,Yorkshire,['DJ Willey'],"['Yorkshire', 'Worcestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,35.78,28,102,260,8.7,1.53,21.25,595,1,167.5,23.83,26,8.61,1.45,20.81,541,0.6,25.538050761421346
1068346,Lancashire,1,174,0,123,20.5,8.487804878048781,6,12,5,17,Old Trafford,Manchester,2017-07-23,Durham,Lancashire,['LS Livingstone'],"['Lancashire', 'Durham']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,28.27,26,64,194,8.26,1.55,17.23,448,1,154.15,29.95,27,8.21,1.71,18.07,488,0.6,8.548050761421337
1068346,Durham,2,143,0,126,21.0,6.809523809523809,7,9,2,11,Old Trafford,Manchester,2017-07-23,Lancashire,Lancashire,['LS Livingstone'],"['Lancashire', 'Durham']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,28.27,26,64,194,8.26,1.55,17.23,448,1,152.0,33.05,26,7.88,1.49,17.0,442,0.6,8.548050761421337
1068347,Middlesex,1,162,0,97,16.166666666666668,10.02061855670103,2,5,14,19,The Cooper Associates County Ground,Taunton,2017-07-23,Somerset,Somerset,['JC Hildreth'],"['Middlesex', 'Somerset']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,170.42,34.82,36,71,250,9.03,1.48,22.08,795,1,162.13,33.31,30,8.81,1.5,19.4,582,0.6,22.34805076142132
1068347,Somerset,2,166,0,102,17.0,9.764705882352942,14,20,4,24,The Cooper Associates County Ground,Taunton,2017-07-23,Middlesex,Somerset,['JC Hildreth'],"['Middlesex', 'Somerset']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,170.42,34.82,36,71,250,9.03,1.48,22.08,795,1,171.41,35.78,27,8.91,1.54,21.3,575,0.6,22.34805076142132
1068348,Kent,1,176,0,126,21.0,8.380952380952381,12,13,9,22,County Ground,Hove,2017-07-23,Sussex,Unknown,['JDS Neesham'],"['Kent', 'Sussex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,151.92,29.71,26,8.01,1.27,18.46,480,0.6,16.048050761421337
1068348,Sussex,2,87,0,50,8.333333333333334,10.44,3,3,8,11,County Ground,Hove,2017-07-23,Kent,Unknown,['JDS Neesham'],"['Kent', 'Sussex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,171.69,36.96,26,8.75,1.47,21.15,550,0.6,16.048050761421337
1068349,Warwickshire,1,197,0,122,20.333333333333332,9.688524590163935,4,15,10,25,Edgbaston,Birmingham,2017-07-23,Derbyshire,Warwickshire,['GD Elliott'],"['Warwickshire', 'Derbyshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,30.83,40,102,231,8.64,1.29,20.9,836,1,160.42,36.53,26,8.2,1.51,19.65,511,0.6,24.928050761421332
1068349,Derbyshire,2,177,0,125,20.833333333333332,8.496,6,16,4,20,Edgbaston,Birmingham,2017-07-23,Warwickshire,Warwickshire,['GD Elliott'],"['Warwickshire', 'Derbyshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,30.83,40,102,231,8.64,1.29,20.9,836,1,170.4,17.06,15,8.32,0.84,20.0,300,0.6,24.928050761421332
1068352,Glamorgan,1,176,0,127,21.166666666666668,8.31496062992126,12,15,5,20,County Ground,Bristol,2017-07-25,Gloucestershire,Glamorgan,['DA Miller'],"['Glamorgan', 'Gloucestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,148.36,32.17,25,7.97,1.21,17.4,435,0.6,16.048050761421337
1068352,Gloucestershire,2,151,0,125,20.833333333333332,7.248,8,6,7,13,County Ground,Bristol,2017-07-25,Glamorgan,Glamorgan,['DA Miller'],"['Glamorgan', 'Gloucestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,158.2,40.6,25,8.55,1.41,18.68,467,0.6,16.048050761421337
1068353,Durham,1,123,0,111,18.5,6.648648648648648,3,16,0,16,Riverside Ground,Chester-le-Street,2017-07-25,Nottinghamshire,Nottinghamshire,['SR Patel'],"['Durham', 'Nottinghamshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,143.6,22.88,30,78,192,7.34,1.01,14.97,449,0,174.17,29.11,30,8.85,1.23,21.1,633,0.6,-4.471949238578674
1068353,Nottinghamshire,2,129,0,99,16.5,7.818181818181818,3,15,1,16,Riverside Ground,Chester-le-Street,2017-07-25,Durham,Nottinghamshire,['SR Patel'],"['Durham', 'Nottinghamshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,143.6,22.88,30,78,192,7.34,1.01,14.97,449,0,154.15,29.95,27,8.21,1.71,18.07,488,0.6,-4.471949238578674
1068354,Yorkshire,1,152,0,125,20.833333333333332,7.296,8,9,7,16,Headingley,Leeds,2017-07-26,Durham,Yorkshire,['AU Rashid'],"['Yorkshire', 'Durham']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,35.78,28,102,260,8.7,1.53,21.25,595,1,154.15,29.95,27,8.21,1.71,18.07,488,0.6,25.538050761421346
1068354,Durham,2,128,0,123,20.5,6.2439024390243905,8,12,1,13,Headingley,Leeds,2017-07-26,Yorkshire,Yorkshire,['AU Rashid'],"['Yorkshire', 'Durham']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,35.78,28,102,260,8.7,1.53,21.25,595,1,167.5,23.83,26,8.61,1.45,20.81,541,0.6,25.538050761421346
1068355,Somerset,1,204,0,124,20.666666666666668,9.870967741935484,15,19,8,27,The Cooper Associates County Ground,Taunton,2017-07-26,Hampshire,Somerset,['L Gregory'],"['Somerset', 'Hampshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,170.42,34.82,36,71,250,9.03,1.48,22.08,795,1,156.18,28.3,28,8.11,1.06,16.71,468,0.6,22.34805076142132
1068355,Hampshire,2,190,0,121,20.166666666666668,9.421487603305785,6,17,7,24,The Cooper Associates County Ground,Taunton,2017-07-26,Somerset,Somerset,['L Gregory'],"['Somerset', 'Hampshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,170.42,34.82,36,71,250,9.03,1.48,22.08,795,1,162.13,33.31,30,8.81,1.5,19.4,582,0.6,22.34805076142132
1068356,Worcestershire,1,208,0,122,20.333333333333332,10.229508196721312,4,14,13,27,Trent Bridge,Nottingham,2017-07-26,Nottinghamshire,Worcestershire,['JM Clarke'],"['Worcestershire', 'Nottinghamshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,36.03,30,52,227,9.33,1.29,23.27,698,1,174.17,29.11,30,8.85,1.23,21.1,633,0.6,30.59805076142132
1068356,Nottinghamshire,2,195,0,122,20.333333333333332,9.59016393442623,5,24,6,30,Trent Bridge,Nottingham,2017-07-26,Worcestershire,Worcestershire,['JM Clarke'],"['Worcestershire', 'Nottinghamshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,36.03,30,52,227,9.33,1.29,23.27,698,1,164.45,31.59,29,8.45,1.25,20.0,580,0.6,30.59805076142132
1068357,Somerset,1,197,0,122,20.333333333333332,9.688524590163935,5,16,9,25,St Lawrence Ground,Canterbury,2017-07-27,Kent,Kent,['SA Northeast'],"['Somerset', 'Kent']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,169.55,35.33,22,99,250,8.51,1.51,20.05,441,1,171.69,36.96,26,8.75,1.47,21.15,550,0.6,21.478050761421343
1068357,Kent,2,181,0,104,17.333333333333332,10.442307692307693,8,22,3,25,St Lawrence Ground,Canterbury,2017-07-27,Somerset,Kent,['SA Northeast'],"['Somerset', 'Kent']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,169.55,35.33,22,99,250,8.51,1.51,20.05,441,1,162.13,33.31,30,8.81,1.5,19.4,582,0.6,21.478050761421343
1068358,Middlesex,1,203,0,124,20.666666666666668,9.82258064516129,14,14,12,26,Lord's,London,2017-07-27,Essex,Middlesex,['BB McCullum'],"['Middlesex', 'Essex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,163.5,24.28,18,131,211,8.23,1.14,18.89,340,1,177.0,29.66,23,8.91,1.49,22.0,506,0.6,15.428050761421332
1068358,Essex,2,131,0,100,16.666666666666668,7.859999999999999,2,8,7,15,Lord's,London,2017-07-27,Middlesex,Middlesex,['BB McCullum'],"['Middlesex', 'Essex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,163.5,24.28,18,131,211,8.23,1.14,18.89,340,1,171.41,35.78,27,8.91,1.54,21.3,575,0.6,15.428050761421332
1068359,Worcestershire,1,158,0,122,20.333333333333332,7.770491803278689,6,17,4,21,County Ground,Northampton,2017-07-27,Northamptonshire,Northamptonshire,['RJ Gleeson'],"['Worcestershire', 'Northamptonshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,170.81,42.7,26,9.25,1.91,21.27,553,0.6,16.048050761421337
1068359,Northamptonshire,2,160,0,109,18.166666666666668,8.807339449541283,3,16,6,22,County Ground,Northampton,2017-07-27,Worcestershire,Northamptonshire,['RJ Gleeson'],"['Worcestershire', 'Northamptonshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,164.45,31.59,29,8.45,1.25,20.0,580,0.6,16.048050761421337
1068361,Middlesex,1,136,0,108,18.0,7.555555555555555,8,14,5,19,County Ground,Hove,2017-07-28,Sussex,Unknown,[],"['Middlesex', 'Sussex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,151.92,29.71,26,8.01,1.27,18.46,480,0.6,16.048050761421337
1068362,Leicestershire,1,88,0,45,7.5,11.733333333333333,6,11,4,15,Grace Road,Leicester,2017-07-28,Durham,Durham,['PD Collingwood'],"['Leicestershire', 'Durham']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,151.36,29.33,25,88,210,8.31,1.47,19.16,479,1,154.15,29.95,27,8.21,1.71,18.07,488,0.6,3.2880507614213457
1068362,Durham,2,90,0,44,7.333333333333333,12.272727272727273,10,7,5,12,Grace Road,Leicester,2017-07-28,Leicestershire,Durham,['PD Collingwood'],"['Leicestershire', 'Durham']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,151.36,29.33,25,88,210,8.31,1.47,19.16,479,1,158.07,31.23,27,8.44,1.37,19.52,527,0.6,3.2880507614213457
1068364,Gloucestershire,1,174,0,121,20.166666666666668,8.628099173553718,10,10,8,18,County Ground,Bristol,2017-07-28,Hampshire,Hampshire,['M Klinger'],"['Gloucestershire', 'Hampshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,156.18,28.3,28,8.11,1.06,16.71,468,0.6,16.048050761421337
1068364,Hampshire,2,121,0,72,12.0,10.083333333333334,8,12,5,17,County Ground,Bristol,2017-07-28,Gloucestershire,Hampshire,['M Klinger'],"['Gloucestershire', 'Hampshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,148.36,32.17,25,7.97,1.21,17.4,435,0.6,16.048050761421337
1068368,Yorkshire,1,223,0,123,20.5,10.878048780487806,15,22,10,32,Trent Bridge,Nottingham,2017-07-30,Nottinghamshire,Nottinghamshire,['AD Hales'],"['Yorkshire', 'Nottinghamshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,36.03,30,52,227,9.33,1.29,23.27,698,1,174.17,29.11,30,8.85,1.23,21.1,633,0.6,30.59805076142132
1068368,Nottinghamshire,2,225,0,116,19.333333333333332,11.63793103448276,2,27,11,38,Trent Bridge,Nottingham,2017-07-30,Yorkshire,Nottinghamshire,['AD Hales'],"['Yorkshire', 'Nottinghamshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,36.03,30,52,227,9.33,1.29,23.27,698,1,167.5,23.83,26,8.61,1.45,20.81,541,0.6,30.59805076142132
1068369,Durham,1,201,0,125,20.833333333333332,9.648,10,13,10,23,"County Ground, New Road",Worcester,2017-07-30,Worcestershire,Worcestershire,['JM Clarke'],"['Durham', 'Worcestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.5,30.36,26,89,204,8.66,1.64,20.81,541,1,164.45,31.59,29,8.45,1.25,20.0,580,0.6,16.428050761421332
1068369,Worcestershire,2,204,0,113,18.833333333333332,10.831858407079647,9,20,9,29,"County Ground, New Road",Worcester,2017-07-30,Durham,Worcestershire,['JM Clarke'],"['Durham', 'Worcestershire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.5,30.36,26,89,204,8.66,1.64,20.81,541,1,154.15,29.95,27,8.21,1.71,18.07,488,0.6,16.428050761421332
1068370,Leicestershire,1,104,0,120,20.0,5.2,1,7,1,8,County Ground,Derby,2017-07-30,Derbyshire,Derbyshire,['WL Madsen'],"['Leicestershire', 'Derbyshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,160.42,36.53,26,8.2,1.51,19.65,511,0.6,16.048050761421337
1068370,Derbyshire,2,107,0,83,13.833333333333334,7.734939759036144,1,15,1,16,County Ground,Derby,2017-07-30,Leicestershire,Derbyshire,['WL Madsen'],"['Leicestershire', 'Derbyshire']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,158.07,31.23,27,8.44,1.37,19.52,527,0.6,16.048050761421337
1068371,Glamorgan,1,199,0,129,21.5,9.255813953488373,18,22,3,25,St Lawrence Ground,Canterbury,2017-07-30,Kent,Glamorgan,['JA Rudolph'],"['Glamorgan', 'Kent']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,169.55,35.33,22,99,250,8.51,1.51,20.05,441,1,171.69,36.96,26,8.75,1.47,21.15,550,0.6,21.478050761421343
1068371,Kent,2,174,0,126,21.0,8.285714285714286,8,9,8,17,St Lawrence Ground,Canterbury,2017-07-30,Glamorgan,Glamorgan,['JA Rudolph'],"['Glamorgan', 'Kent']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,169.55,35.33,22,99,250,8.51,1.51,20.05,441,1,158.2,40.6,25,8.55,1.41,18.68,467,0.6,21.478050761421343
1068372,Somerset,1,102,0,51,8.5,12.0,10,11,4,15,The Cooper Associates County Ground,Taunton,2017-07-30,Sussex,Somerset,['CJ Anderson'],"['Somerset', 'Sussex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,170.42,34.82,36,71,250,9.03,1.48,22.08,795,1,151.92,29.71,26,8.01,1.27,18.46,480,0.6,22.34805076142132
1068372,Sussex,2,71,0,49,8.166666666666666,8.693877551020408,8,5,3,8,The Cooper Associates County Ground,Taunton,2017-07-30,Somerset,Somerset,['CJ Anderson'],"['Somerset', 'Sussex']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,170.42,34.82,36,71,250,9.03,1.48,22.08,795,1,162.13,33.31,30,8.81,1.5,19.4,582,0.6,22.34805076142132
