innings_number,overs_bowled,run_rate,extras,boundaries_total,is_first_innings,is_high_scoring_venue,team_batting_avg,team_strike_rate,team_centuries,team_fifties,team_bowling_avg,team_economy,team_wickets,team_maidens,team_batsmen,team_bowlers,team_allrounders,team_wicketkeepers,venue_avg_runs,venue_avg_rr,venue_avg_boundaries,opp_avg_runs,opp_avg_rr,opp_avg_boundaries,team_encoded,opposition_encoded,venue_encoded,city_encoded,match_outcome_encoded,team_balance,venue_advantage,total_runs
2,20.83333333333333,4.32,9,5,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,4.57,7.5,110.62,5.34,9.38,59,25,84,70,56,0.6,-55.07194923857867,90
1,21.0,4.714285714285714,11,8,1,0,16.287200000000002,102.61115384615384,0.0,40.0,43.15235294117647,5.693333333333333,0.0,190.0,12,10,8,5,99.5,4.66,7.5,100.25,5.34,10.38,68,59,1,70,56,0.5454545454545454,-48.57194923857867,99
2,21.666666666666668,4.615384615384615,18,7,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,99.5,4.66,7.5,110.86,5.54,10.71,59,68,1,70,56,0.6,-48.57194923857867,100
1,22.166666666666668,3.4736842105263155,17,1,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,3.9,4.31,97.29,4.56,4.29,15,31,5,4,13,0.6,-68.82194923857867,77
2,17.833333333333332,2.355140186915888,9,1,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,3.9,4.31,92.0,5.25,8.78,31,15,5,4,13,0.6,-68.82194923857867,42
1,5.666666666666667,7.0588235294117645,5,4,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,69.67,5.1,4.0,60,4,76,4,57,0.6,-99.13194923857868,40
2,5.166666666666667,4.64516129032258,2,0,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,93.82,5.29,7.18,4,60,76,4,57,0.6,-99.13194923857868,24
1,21.0,4.285714285714286,9,2,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,70.8,3.42,3.2,57,35,76,4,58,0.6,-99.13194923857868,90
2,3.8333333333333335,2.608695652173913,1,0,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,33.0,2.46,1.0,35,57,76,4,58,0.6,-99.13194923857868,10
1,14.166666666666666,2.3294117647058825,11,0,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,3.9,4.31,97.29,4.56,4.29,4,31,5,4,29,0.6,-68.82194923857867,33
2,11.166666666666666,3.044776119402985,6,0,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,3.9,4.31,69.67,5.1,4.0,31,4,5,4,29,0.6,-68.82194923857867,34
1,9.166666666666666,3.709090909090909,1,1,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,33.0,2.46,1.0,60,57,76,4,54,0.6,-99.13194923857868,34
2,5.666666666666667,6.1764705882352935,3,1,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,93.82,5.29,7.18,57,60,76,4,54,0.6,-99.13194923857868,35
1,22.33333333333333,5.776119402985075,16,9,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,3.9,4.31,69.67,5.1,4.0,15,4,5,4,13,0.6,-68.82194923857867,129
2,21.0,3.6666666666666665,9,6,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,3.9,4.31,92.0,5.25,8.78,4,15,5,4,13,0.6,-68.82194923857867,77
1,21.0,3.761904761904762,7,4,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,3.9,4.31,70.8,3.42,3.2,60,35,5,4,57,0.6,-68.82194923857867,79
2,21.5,3.441860465116279,11,4,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,3.9,4.31,93.82,5.29,7.18,35,60,5,4,57,0.6,-68.82194923857867,74
1,22.0,4.909090909090909,16,4,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,3.9,4.31,97.29,4.56,4.29,35,31,5,4,33,0.6,-68.82194923857867,108
2,20.83333333333333,3.6,8,5,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,3.9,4.31,70.8,3.42,3.2,31,35,5,4,33,0.6,-68.82194923857867,75
1,21.33333333333333,3.75,10,3,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,3.9,4.31,93.82,5.29,7.18,15,60,5,4,57,0.6,-68.82194923857867,80
2,18.666666666666668,4.339285714285714,5,6,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,3.9,4.31,92.0,5.25,8.78,60,15,5,4,57,0.6,-68.82194923857867,81
1,20.166666666666668,1.537190082644628,5,1,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,33.0,2.46,1.0,4,57,76,4,54,0.6,-99.13194923857868,31
2,6.333333333333333,5.052631578947369,14,0,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,69.67,5.1,4.0,57,4,76,4,54,0.6,-99.13194923857868,32
1,21.5,9.44186046511628,11,27,1,1,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,161.25,8.02,21.5,168.76,8.67,22.29,17,51,80,34,15,0.3777777777777777,13.178050761421332,203
2,21.0,8.333333333333334,8,22,0,1,19.860434782608696,112.12375000000002,4.0,57.0,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,161.25,8.02,21.5,147.7,7.64,17.7,51,17,80,34,15,0.4722222222222222,13.178050761421332,175
1,20.166666666666668,9.322314049586776,1,26,1,1,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,169.0,9.05,21.67,168.76,8.67,22.29,17,51,73,15,49,0.3777777777777777,20.92805076142133,188
2,19.5,9.692307692307692,7,23,0,1,19.860434782608696,112.12375000000002,4.0,57.0,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,169.0,9.05,21.67,147.7,7.64,17.7,51,17,73,15,49,0.4722222222222222,20.92805076142133,189
1,21.0,8.19047619047619,8,17,1,1,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,153.75,7.54,18.0,168.76,8.67,22.29,17,51,47,13,15,0.3777777777777777,5.678050761421332,172
2,20.33333333333333,8.114754098360656,4,20,0,1,19.860434782608696,112.12375000000002,4.0,57.0,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,153.75,7.54,18.0,147.7,7.64,17.7,51,17,47,13,15,0.4722222222222222,5.678050761421332,165
1,20.83333333333333,8.64,7,22,1,0,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,133.5,6.98,14.0,159.79,8.13,17.21,17,53,6,21,15,0.3777777777777777,-14.571949238578668,180
2,16.333333333333332,5.326530612244898,2,6,0,0,15.398571428571428,106.28866666666669,0.0,51.0,48.35304347826087,6.027857142857143,0.0,135.0,12,24,15,4,133.5,6.98,14.0,147.7,7.64,17.7,53,17,6,21,15,0.3333333333333333,-14.571949238578668,87
1,21.0,12.38095238095238,9,42,1,1,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,216.0,10.84,31.5,159.79,8.13,17.21,17,53,31,32,15,0.3777777777777777,67.92805076142133,260
2,18.5,9.297297297297296,9,21,0,1,15.398571428571428,106.28866666666669,0.0,51.0,48.35304347826087,6.027857142857143,0.0,135.0,12,24,15,4,216.0,10.84,31.5,147.7,7.64,17.7,53,17,31,32,15,0.3333333333333333,67.92805076142133,172
1,21.0,6.428571428571429,8,15,1,0,15.398571428571428,106.28866666666669,0.0,51.0,48.35304347826087,6.027857142857143,0.0,135.0,12,24,15,4,137.0,6.72,14.5,147.7,7.64,17.7,53,17,85,46,15,0.3333333333333333,-11.071949238578668,135
2,19.83333333333333,7.008403361344539,8,14,0,0,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,137.0,6.72,14.5,159.79,8.13,17.21,17,53,85,46,15,0.3777777777777777,-11.071949238578668,139
1,20.5,7.512195121951219,8,19,1,0,17.99346153846154,109.34464285714286,3.0,48.0,43.8862962962963,6.207666666666666,0.0,174.0,19,25,17,6,130.5,6.39,13.0,159.79,8.13,17.21,65,53,16,1,62,0.4318181818181818,-17.571949238578668,154
2,20.33333333333333,5.262295081967213,8,7,0,0,15.398571428571428,106.28866666666669,0.0,51.0,48.35304347826087,6.027857142857143,0.0,135.0,12,24,15,4,130.5,6.39,13.0,142.53,8.1,16.67,53,65,16,1,62,0.3333333333333333,-17.571949238578668,107
1,20.166666666666668,7.438016528925619,2,16,1,0,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,129.41,7.61,15.13,130.61,6.77,14.52,37,41,64,67,35,0.3235294117647059,-18.66194923857867,150
2,21.166666666666668,5.244094488188976,11,5,0,0,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,129.41,7.61,15.13,140.14,7.41,16.66,41,37,64,67,35,0.4634146341463415,-18.66194923857867,111
1,20.5,6.146341463414634,3,12,1,0,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,129.41,7.61,15.13,130.61,6.77,14.52,37,41,64,67,35,0.3235294117647059,-18.66194923857867,126
2,19.33333333333333,4.344827586206897,3,8,0,0,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,129.41,7.61,15.13,140.14,7.41,16.66,41,37,64,67,35,0.4634146341463415,-18.66194923857867,84
1,20.166666666666668,4.413223140495868,6,5,1,0,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,129.41,7.61,15.13,140.14,7.41,16.66,41,37,64,67,35,0.4634146341463415,-18.66194923857867,89
2,11.0,8.454545454545455,2,15,0,0,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,129.41,7.61,15.13,130.61,6.77,14.52,37,41,64,67,35,0.3235294117647059,-18.66194923857867,93
1,20.5,8.0,3,24,1,1,19.860434782608696,112.12375000000002,4.0,57.0,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,174.25,8.7,23.5,147.7,7.64,17.7,51,17,62,55,15,0.4722222222222222,26.17805076142133,164
2,19.666666666666668,8.542372881355933,12,23,0,1,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,174.25,8.7,23.5,168.76,8.67,22.29,17,51,62,55,15,0.3777777777777777,26.17805076142133,168
1,20.666666666666668,6.870967741935483,8,14,1,0,19.860434782608696,112.12375000000002,4.0,57.0,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,143.0,7.1,14.5,147.7,7.64,17.7,51,17,12,26,15,0.4722222222222222,-5.071949238578668,142
2,19.666666666666668,7.322033898305084,4,15,0,0,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,143.0,7.1,14.5,168.76,8.67,22.29,17,51,12,26,15,0.3777777777777777,-5.071949238578668,144
1,18.166666666666668,7.321100917431192,2,20,1,1,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,161.25,8.02,21.5,168.76,8.67,22.29,17,51,80,34,49,0.3777777777777777,13.178050761421332,133
2,19.166666666666668,6.991304347826087,1,17,0,1,19.860434782608696,112.12375000000002,4.0,57.0,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,161.25,8.02,21.5,147.7,7.64,17.7,51,17,80,34,49,0.4722222222222222,13.178050761421332,134
1,16.0,8.125,8,16,1,1,19.860434782608696,112.12375000000002,4.0,57.0,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,169.0,9.05,21.67,147.7,7.64,17.7,51,17,73,15,58,0.4722222222222222,20.92805076142133,130
1,21.33333333333333,7.78125,12,23,1,1,23.668000000000003,131.1275,12.0,134.0,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,153.75,7.54,18.0,168.76,8.67,22.29,17,51,47,13,15,0.3777777777777777,5.678050761421332,166
2,18.5,6.054054054054054,3,12,0,1,19.860434782608696,112.12375000000002,4.0,57.0,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,153.75,7.54,18.0,147.7,7.64,17.7,51,17,47,13,15,0.4722222222222222,5.678050761421332,112
1,22.166666666666668,4.601503759398496,19,5,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,3.9,4.31,69.67,5.1,4.0,35,4,5,4,33,0.6,-68.82194923857867,102
2,20.0,2.6,12,3,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,3.9,4.31,70.8,3.42,3.2,4,35,5,4,33,0.6,-68.82194923857867,52
1,21.166666666666668,3.9212598425196847,8,4,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,97.29,4.56,4.29,60,31,76,4,57,0.6,-99.13194923857868,83
2,21.166666666666668,2.31496062992126,8,2,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,93.82,5.29,7.18,31,60,76,4,57,0.6,-99.13194923857868,49
1,20.5,1.6585365853658536,6,1,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,33.0,2.46,1.0,15,57,76,4,54,0.6,-99.13194923857868,34
2,12.333333333333334,2.8378378378378377,4,3,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,92.0,5.25,8.78,57,15,76,4,54,0.6,-99.13194923857868,35
1,20.83333333333333,4.5120000000000005,8,7,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,92.0,5.25,8.78,35,15,76,4,33,0.6,-99.13194923857868,94
2,20.5,2.8292682926829267,8,2,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,70.8,3.42,3.2,15,35,76,4,33,0.6,-99.13194923857868,58
1,20.33333333333333,3.836065573770492,10,3,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,93.82,5.29,7.18,57,60,76,4,54,0.6,-99.13194923857868,78
2,20.166666666666668,2.776859504132231,1,2,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,3.74,2.06,33.0,2.46,1.0,60,57,76,4,54,0.6,-99.13194923857868,56
1,20.33333333333333,7.524590163934427,8,19,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,137.75,7.15,15.25,142.22,7.84,17.06,63,26,71,54,24,0.6,-10.321949238578668,153
2,18.5,8.486486486486486,6,20,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,137.75,7.15,15.25,145.15,8.19,15.1,26,63,71,54,24,0.6,-10.321949238578668,157
1,20.83333333333333,11.088,10,33,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,8.29,16.31,141.47,7.7,15.73,6,3,74,15,5,0.6,-10.451949238578663,231
2,10.833333333333334,9.96923076923077,5,14,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,8.29,16.31,147.87,8.46,17.07,3,6,74,15,5,0.6,-10.451949238578663,108
1,20.0,9.95,8,22,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,167.12,8.09,19.0,142.22,7.84,17.06,58,26,19,36,55,0.6,19.048050761421337,199
2,21.0,7.666666666666667,10,18,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,167.12,8.09,19.0,139.74,7.92,15.84,26,58,19,36,55,0.6,19.048050761421337,161
1,20.5,8.390243902439025,9,16,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,148.5,10.22,18.62,145.15,8.19,15.1,58,63,13,26,55,0.6,0.428050761421332,172
2,14.5,7.655172413793103,1,14,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,148.5,10.22,18.62,139.74,7.92,15.84,63,58,13,26,55,0.6,0.428050761421332,111
1,20.666666666666668,8.17741935483871,7,16,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,151.89,7.81,17.0,150.67,8.17,16.73,3,30,45,34,28,0.6,3.8180507614213184,169
2,20.0,8.75,23,18,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,151.89,7.81,17.0,141.47,7.7,15.73,30,3,45,34,28,0.6,3.8180507614213184,175
1,21.166666666666668,7.937007874015747,17,15,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,128.88,7.89,13.0,150.67,8.17,16.73,6,30,63,55,28,0.6,-19.191949238578676,168
2,20.666666666666668,8.225806451612902,5,19,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,128.88,7.89,13.0,147.87,8.46,17.07,30,6,63,55,28,0.6,-19.191949238578676,170
1,20.666666666666668,5.758064516129032,7,11,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,8.29,16.31,139.74,7.92,15.84,3,58,74,15,55,0.6,-10.451949238578663,119
2,14.833333333333334,8.089887640449438,17,15,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,8.29,16.31,141.47,7.7,15.73,58,3,74,15,55,0.6,-10.451949238578663,120
1,20.83333333333333,6.96,9,11,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,145.83,7.14,11.5,150.67,8.17,16.73,3,30,10,53,3,0.6,-2.2419492385786555,145
2,20.666666666666668,6.725806451612903,10,12,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,145.83,7.14,11.5,141.47,7.7,15.73,30,3,10,53,3,0.6,-2.2419492385786555,139
1,20.166666666666668,7.68595041322314,5,15,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,147.73,7.74,16.18,142.22,7.84,17.06,63,26,41,9,24,0.6,-0.3419492385786782,155
2,20.5,7.609756097560975,10,15,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,147.73,7.74,16.18,145.15,8.19,15.1,26,63,41,9,24,0.6,-0.3419492385786782,156
1,20.83333333333333,8.736,10,16,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.17,8.52,19.67,145.15,8.19,15.1,30,63,48,13,60,0.6,16.09805076142132,182
2,19.83333333333333,9.226890756302522,5,24,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.17,8.52,19.67,150.67,8.17,16.73,63,30,48,13,60,0.6,16.09805076142132,183
1,20.666666666666668,7.693548387096774,6,18,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.17,8.52,19.67,141.47,7.7,15.73,26,3,48,13,3,0.6,16.09805076142132,159
2,19.83333333333333,8.218487394957984,9,20,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.17,8.52,19.67,142.22,7.84,17.06,3,26,48,13,3,0.6,16.09805076142132,163
1,20.33333333333333,7.819672131147541,5,13,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,145.83,7.14,11.5,145.15,8.19,15.1,3,63,10,53,3,0.6,-2.2419492385786555,159
2,20.33333333333333,7.327868852459017,3,13,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,145.83,7.14,11.5,141.47,7.7,15.73,63,3,10,53,3,0.6,-2.2419492385786555,149
1,20.666666666666668,8.32258064516129,6,21,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,128.29,7.47,14.43,147.87,8.46,17.07,3,6,37,25,58,0.6,-19.78194923857868,172
2,2.1666666666666665,3.692307692307693,0,1,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,128.29,7.47,14.43,141.47,7.7,15.73,6,3,37,25,58,0.6,-19.78194923857868,8
1,13.166666666666666,6.531645569620253,2,8,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,147.73,7.74,16.18,150.67,8.17,16.73,26,30,41,9,58,0.6,-0.3419492385786782,86
1,13.666666666666666,12.585365853658535,5,24,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.75,9.56,21.0,145.15,8.19,15.1,58,63,87,7,55,0.6,16.678050761421332,172
2,14.166666666666666,8.188235294117648,11,13,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.75,9.56,21.0,139.74,7.92,15.84,63,58,87,7,55,0.6,16.678050761421332,116
1,20.166666666666668,6.595041322314049,4,15,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,137.75,7.15,15.25,139.74,7.92,15.84,26,58,71,54,55,0.6,-10.321949238578668,133
2,20.666666666666668,6.725806451612903,7,15,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,137.75,7.15,15.25,142.22,7.84,17.06,58,26,71,54,55,0.6,-10.321949238578668,139
1,20.83333333333333,7.344,7,18,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,137.75,7.15,15.25,147.87,8.46,17.07,63,6,71,54,60,0.6,-10.321949238578668,153
2,20.5,7.414634146341464,8,14,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,137.75,7.15,15.25,145.15,8.19,15.1,6,63,71,54,60,0.6,-10.321949238578668,152
1,20.166666666666668,7.735537190082644,3,17,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,167.12,8.09,19.0,142.22,7.84,17.06,3,26,19,36,3,0.6,19.048050761421337,156
2,21.33333333333333,7.078125,10,17,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,167.12,8.09,19.0,141.47,7.7,15.73,26,3,19,36,3,0.6,19.048050761421337,151
1,18.166666666666668,9.247706422018348,14,20,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,147.73,7.74,16.18,147.87,8.46,17.07,26,6,41,9,5,0.6,-0.3419492385786782,168
2,16.833333333333332,10.03960396039604,4,23,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,147.73,7.74,16.18,142.22,7.84,17.06,6,26,41,9,5,0.6,-0.3419492385786782,169
1,18.166666666666668,7.321100917431192,13,16,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,128.88,7.89,13.0,150.67,8.17,16.73,63,30,63,55,60,0.6,-19.191949238578676,133
2,10.833333333333334,8.492307692307692,8,9,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,128.88,7.89,13.0,145.15,8.19,15.1,30,63,63,55,60,0.6,-19.191949238578676,92
1,20.33333333333333,8.262295081967213,2,21,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,148.5,10.22,18.62,141.47,7.7,15.73,63,3,13,26,60,0.6,0.428050761421332,168
2,21.166666666666668,7.086614173228346,11,14,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,148.5,10.22,18.62,145.15,8.19,15.1,3,63,13,26,60,0.6,0.428050761421332,150
1,20.83333333333333,8.064,8,21,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,128.29,7.47,14.43,139.74,7.92,15.84,6,58,37,25,5,0.6,-19.78194923857868,168
2,20.0,3.95,4,4,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,128.29,7.47,14.43,147.87,8.46,17.07,58,6,37,25,5,0.6,-19.78194923857868,79
1,1.0,3.0,0,0,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,151.89,7.81,17.0,142.22,7.84,17.06,30,26,45,34,58,0.6,3.8180507614213184,3
1,18.83333333333333,7.592920353982302,4,23,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,8.29,16.31,139.74,7.92,15.84,63,58,74,15,55,0.6,-10.451949238578663,143
2,15.833333333333334,9.157894736842104,10,16,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,8.29,16.31,145.15,8.19,15.1,58,63,74,15,55,0.6,-10.451949238578663,145
1,18.83333333333333,5.3097345132743365,6,8,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,8.29,16.31,139.74,7.92,15.84,6,58,74,15,55,0.6,-10.451949238578663,100
2,12.0,8.416666666666666,6,13,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,137.62,8.29,16.31,147.87,8.46,17.07,58,6,74,15,55,0.6,-10.451949238578663,101
1,20.5,10.53658536585366,8,28,1,1,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,170.42,9.03,22.08,168.76,8.67,22.29,37,51,77,64,35,0.3235294117647059,22.34805076142132,216
2,20.33333333333333,7.377049180327869,4,22,0,1,19.860434782608696,112.12375000000002,4.0,57.0,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,170.42,9.03,22.08,140.14,7.41,16.66,51,37,77,64,35,0.4722222222222222,22.34805076142132,150
1,20.166666666666668,12.396694214876032,2,42,1,1,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,170.42,9.03,22.08,168.76,8.67,22.29,8,51,77,64,7,0.358974358974359,22.34805076142132,250
2,20.166666666666668,6.396694214876033,2,18,0,1,19.860434782608696,112.12375000000002,4.0,57.0,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,170.42,9.03,22.08,158.35,8.03,19.61,51,8,77,64,7,0.4722222222222222,22.34805076142132,129
1,20.33333333333333,7.868852459016394,5,21,1,1,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,170.42,9.03,22.08,168.76,8.67,22.29,8,51,77,64,49,0.358974358974359,22.34805076142132,160
